tau;amplptb;seed;omega_m_m_2;sigma_ksi;mu_m_m;intptb;omega_b_2;mu_g;wmin;type;mu_b;sigma_e;rateptb;omega_m_e_2;rho_t;mu_m_e;mu_m_g;omega_m_g_2;int_t0;rate_t0;ampl_t0;sdmu;omega2;generation;epsilon;nsurv;ksi;meanz;varz;meang;varg;meanm_m;varm_m;meanm_g;varm_g;meanm_e;varm_e;meanb;varb;file
0.75;2;816597470;100;0.01;0;0;100;0.01;0;three_types;0;1;1.98968;100;0;0;0.01;100;0;1.98968;2;0.02;40;50000;-1.62027;4745;0.00741823;0.0844867;1.57989;0.109411;0.505537;0;0;-0.0157902;0.0175514;0;0;0;0;./core_519/sim_evolving_m_7_11_2016_235828_802389152
0.25;2;639131230;100;0.01;0;0;100;0.01;0;three_types;0;1;2.0944;100;0;0;0.01;100;0;2.0944;2;0.02;0.7;50000;0.0118606;1214;-0.00643924;-0.0144951;1.17796;0.279419;0.122334;0;0;-0.290354;0.0384669;0;0;0;0;./core_520/sim_evolving_m_7_11_2016_205959_544855038
0.75;2;879823611;100;0.01;0;0;100;0.01;0;three_types;0;1;2.0944;100;0;0;0.01;100;0;2.0944;2;0.02;0.7;50000;-0.0130165;1192;-0.0145203;-0.0291764;1.14429;0.087625;0.130735;0;0;-0.103718;0.0222178;0;0;0;0;./core_520/sim_evolving_m_7_11_2016_212041_865660825
0.25;2;277332319;100;0.01;0;0;100;0.01;0;three_types;0;1;2.0944;100;0;0;0.01;100;0;2.0944;2;0.02;40;50000;-0.00506944;4719;0.00721318;-0.0154078;1.64757;-0.0905574;0.583243;0;0;0.0571095;0.0141801;0;0;0;0;./core_520/sim_evolving_m_7_11_2016_214313_262572740
0.75;2;387803636;100;0.01;0;0;100;0.01;0;three_types;0;1;2.0944;100;0;0;0.01;100;0;2.0944;2;0.02;40;50000;0.00352015;4711;-0.00622545;-0.0734984;1.44579;-0.120684;0.471755;0;0;0.0461192;0.0252008;0;0;0;0;./core_520/sim_evolving_m_7_11_2016_220516_373904157
0.25;2;1884668;100;0.01;0;0;100;0.01;0;three_types;0;1;2.19911;100;0;0;0.01;100;0;2.19911;2;0.02;0.7;50000;1.62624;3086;0.0120489;-0.109793;1.14296;-0.250763;0.109418;0;0;0.160416;0.0048635;0;0;0;0;./core_520/sim_evolving_m_7_11_2016_222824_987473447
0.75;2;15083689;100;0.01;0;0;100;0.01;0;three_types;0;1;2.19911;100;0;0;0.01;100;0;2.19911;2;0.02;0.7;50000;1.61356;3120;0.00467938;-0.0438551;1.10203;0.0452583;0.11874;0;0;-0.0819174;0.00781212;0;0;0;0;./core_520/sim_evolving_m_7_11_2016_224749_846372
0.25;2;620462852;100;0.01;0;0;100;0.01;0;three_types;0;1;2.19911;100;0;0;0.01;100;0;2.19911;2;0.02;40;50000;1.60329;4894;0.00573848;0.0454633;1.59944;0.00870322;0.588874;0;0;0.0514801;0.0239452;0;0;0;0;./core_520/sim_evolving_m_7_11_2016_230848_598266387
0.75;2;448603187;100;0.01;0;0;100;0.01;0;three_types;0;1;2.19911;100;0;0;0.01;100;0;2.19911;2;0.02;40;50000;1.62353;4910;0.00860254;0.0434162;1.52983;0.0760574;0.48825;0;0;-0.0301384;0.0259472;0;0;0;0;./core_520/sim_evolving_m_7_11_2016_233012_433869116
0.25;2;812428088;100;0.01;0;0;100;0.01;0;three_types;0;1;2.30383;100;0;0;0.01;100;0;2.30383;2;0.02;0.7;50000;-1.90452;1213;-0.014183;0.00716188;1.1083;0.0769292;0.120128;0;0;-0.0535991;0.00676998;0;0;0;0;./core_520/sim_evolving_m_7_11_2016_235158_797937638
0.75;2;13548432;100;0.01;0;0;100;0.01;0;three_types;0;1;2.30383;100;0;0;0.01;100;0;2.30383;2;0.02;0.7;50000;-1.91835;1234;0.0047699;0.0705121;1.11368;-0.0806485;0.110114;0;0;0.162817;0.00673156;0;0;0;0;./core_520/sim_evolving_m_8_11_2016_001135_999196505
0.25;2;398319250;100;0.01;0;0;100;0.01;0;three_types;0;1;2.30383;100;0;0;0.01;100;0;2.30383;2;0.02;40;50000;-1.88894;4750;-0.000799037;-0.0230378;1.59221;0.188883;0.56185;0;0;-0.197691;0.0410919;0;0;0;0;./core_521/sim_evolving_m_7_11_2016_205959_295018562
0.75;2;867597032;100;0.01;0;0;100;0.01;0;three_types;0;1;2.30383;100;0;0;0.01;100;0;2.30383;2;0.02;40;50000;-1.88882;4734;0.0132232;0.030096;1.41758;-0.0819822;0.422484;0;0;0.104068;0.0157939;0;0;0;0;./core_521/sim_evolving_m_7_11_2016_212109_853260424
0.25;2;102364336;100;0.01;0;0;100;0.01;0;three_types;0;1;2.40855;100;0;0;0.01;100;0;2.40855;2;0.02;0.7;50000;0.625283;1298;-0.00638787;-0.102011;1.14357;0.212926;0.11415;0;0;-0.329554;0.00734374;0;0;0;0;./core_521/sim_evolving_m_7_11_2016_214418_87740436
0.75;2;658401977;100;0.01;0;0;100;0.01;0;three_types;0;1;2.40855;100;0;0;0.01;100;0;2.40855;2;0.02;0.7;50000;0.616247;1319;0.0197784;-0.0617716;1.11892;-0.0923009;0.111767;0;0;0.0297997;0.00953359;0;0;0;0;./core_521/sim_evolving_m_7_11_2016_220548_644251526
0.25;2;953867311;100;0.01;0;0;100;0.01;0;three_types;0;1;2.40855;100;0;0;0.01;100;0;2.40855;2;0.02;40;50000;0.619696;4704;-0.00130882;0.0241644;1.47981;0.184459;0.47488;0;0;-0.166812;0.0307137;0;0;0;0;./core_521/sim_evolving_m_7_11_2016_222650_934789477
0.75;2;496871368;100;0.01;0;0;100;0.01;0;three_types;0;1;2.40855;100;0;0;0.01;100;0;2.40855;2;0.02;40;50000;0.604611;4723;-0.0149047;-0.0869848;1.49503;-0.136342;0.53082;0;0;0.0379301;0.00703572;0;0;0;0;./core_521/sim_evolving_m_7_11_2016_225524_482511112
0.25;2;873939752;100;0.01;0;0;100;0.01;0;three_types;0;1;2.51327;100;0;0;0.01;100;0;2.51327;2;0.02;0.7;50000;1.20623;3092;0.0074317;-0.0767436;1.13188;-0.122231;0.124499;0;0;0.0595333;0.00753233;0;0;0;0;./core_521/sim_evolving_m_7_11_2016_231527_859514006
0.75;2;240858386;100;0.01;0;0;100;0.01;0;three_types;0;1;2.51327;100;0;0;0.01;100;0;2.51327;2;0.02;0.7;50000;1.17878;3108;-0.00906983;-0.0237797;1.09747;0.0790699;0.0981141;0;0;-0.103261;0.0104463;0;0;0;0;./core_521/sim_evolving_m_7_11_2016_233457_226206062
0.25;2;629285819;100;0.01;0;0;100;0.01;0;three_types;0;1;2.51327;100;0;0;0.01;100;0;2.51327;2;0.02;40;50000;1.17308;4918;-0.00145117;0.084586;1.60288;-0.0635335;0.55073;0;0;0.136054;0.0375003;0;0;0;0;./core_521/sim_evolving_m_8_11_2016_000056_614997684
0.75;2;203938225;100;0.01;0;0;100;0.01;0;three_types;0;1;2.51327;100;0;0;0.01;100;0;2.51327;2;0.02;40;50000;1.17238;4904;-0.00540742;0.0515533;1.46971;0.0337403;0.508675;0;0;-0.00633045;0.0179248;0;0;0;0;./core_521/sim_evolving_m_8_11_2016_002407_189671661
0.25;2;708199972;100;0.01;0;0;100;0.01;0;three_types;0;1;2.61799;100;0;0;0.01;100;0;2.61799;2;0.02;0.7;50000;-2.00606;1353;0.00341747;0.0737706;1.15003;-0.142395;0.119169;0;0;0.239912;0.0133069;0;0;0;0;./core_522/sim_evolving_m_7_11_2016_205958_597294500
0.75;2;522779649;100;0.01;0;0;100;0.01;0;three_types;0;1;2.61799;100;0;0;0.01;100;0;2.61799;2;0.02;0.7;50000;-1.99883;1276;-0.00727597;0.0517882;1.10672;0.127885;0.122256;0;0;-0.0705689;0.00865844;0;0;0;0;./core_522/sim_evolving_m_7_11_2016_212014_507912212
0.25;2;827919980;100;0.01;0;0;100;0.01;0;three_types;0;1;2.61799;100;0;0;0.01;100;0;2.61799;2;0.02;40;50000;-1.99352;4715;0.000808015;-0.0942101;1.56266;-0.185737;0.531466;0;0;0.0886774;0.0121691;0;0;0;0;./core_522/sim_evolving_m_7_11_2016_214740_811727620
0.75;2;22991320;100;0.01;0;0;100;0.01;0;three_types;0;1;2.61799;100;0;0;0.01;100;0;2.61799;2;0.02;40;50000;-1.99059;4746;-0.00429335;0.0576492;1.51408;-0.046196;0.488377;0;0;0.111327;0.0258043;0;0;0;0;./core_522/sim_evolving_m_7_11_2016_220726_9002445
0.25;2;948172194;100;0.01;0;0;100;0.01;0;three_types;0;1;2.72271;100;0;0;0.01;100;0;2.72271;2;0.02;0.7;50000;1.17673;1230;-0.0131986;-0.059377;1.16417;-0.166204;0.107772;0;0;0.107598;0.0254934;0;0;0;0;./core_522/sim_evolving_m_7_11_2016_222819_934026780
0.75;2;74378769;100;0.01;0;0;100;0.01;0;three_types;0;1;2.72271;100;0;0;0.01;100;0;2.72271;2;0.02;0.7;50000;1.18106;1213;0.0147274;-0.027313;1.17723;0.0132932;0.12978;0;0;-0.0320813;0.0268639;0;0;0;0;./core_522/sim_evolving_m_7_11_2016_224711_59893493
0.25;2;419257695;100;0.01;0;0;100;0.01;0;three_types;0;1;2.72271;100;0;0;0.01;100;0;2.72271;2;0.02;40;50000;1.16176;4704;0.00873148;-0.0273766;1.50136;-0.00380474;0.503901;0;0;0.00387912;0.0278408;0;0;0;0;./core_522/sim_evolving_m_7_11_2016_230741_379033095
0.75;2;483717838;100;0.01;0;0;100;0.01;0;three_types;0;1;2.72271;100;0;0;0.01;100;0;2.72271;2;0.02;40;50000;1.18534;4737;0.00265373;-0.175982;1.59316;-0.124083;0.598683;0;0;-0.0612065;0.0254496;0;0;0;0;./core_522/sim_evolving_m_7_11_2016_232931_469126419
0.25;2;313693738;100;0.01;0;0;100;0.01;0;three_types;0;1;2.82743;100;0;0;0.01;100;0;2.82743;2;0.02;0.7;50000;0.634538;3123;-0.0138628;-0.0316254;1.15999;-0.237868;0.122794;0;0;0.19759;0.0123157;0;0;0;0;./core_522/sim_evolving_m_7_11_2016_234914_299180145
0.75;2;235869454;100;0.01;0;0;100;0.01;0;three_types;0;1;2.82743;100;0;0;0.01;100;0;2.82743;2;0.02;0.7;50000;0.624869;3101;-0.0176049;-0.0362953;1.14923;0.199956;0.122029;0;0;-0.22393;0.0126504;0;0;0;0;./core_522/sim_evolving_m_8_11_2016_000805_221387637
0.25;2;939159760;100;0.01;0;0;100;0.01;0;three_types;0;1;2.82743;100;0;0;0.01;100;0;2.82743;2;0.02;40;50000;0.621953;4904;0.0235913;0.00859666;1.57211;0.13102;0.541843;0;0;-0.117609;0.0157164;0;0;0;0;./core_523/sim_evolving_m_7_11_2016_205958_858479083
0.75;2;397458729;100;0.01;0;0;100;0.01;0;three_types;0;1;2.82743;100;0;0;0.01;100;0;2.82743;2;0.02;40;50000;0.609205;4904;-0.016526;-0.0463834;1.63415;-0.190293;0.58604;0;0;0.162457;0.0127542;0;0;0;0;./core_523/sim_evolving_m_7_11_2016_212226_383204155
0.25;2;455098530;100;0.01;0;0;100;0.01;0;three_types;0;1;2.93215;100;0;0;0.01;100;0;2.93215;2;0.02;0.7;50000;-1.90711;1375;-0.0149175;0.0553901;1.14656;0.2315;0.118289;0;0;-0.163258;0.00834643;0;0;0;0;./core_523/sim_evolving_m_7_11_2016_214503_431907804
0.75;2;398996316;100;0.01;0;0;100;0.01;0;three_types;0;1;2.93215;100;0;0;0.01;100;0;2.93215;2;0.02;0.7;50000;-1.90067;1296;-0.00396898;0.0225448;1.12214;0.0484452;0.109745;0;0;-0.0245644;0.00590347;0;0;0;0;./core_523/sim_evolving_m_7_11_2016_220009_384292680
0.25;2;628528037;100;0.01;0;0;100;0.01;0;three_types;0;1;2.93215;100;0;0;0.01;100;0;2.93215;2;0.02;40;50000;-1.90232;4713;-0.00544753;0.099661;1.53988;0.138995;0.525477;0;0;-0.0583408;0.0204685;0;0;0;0;./core_523/sim_evolving_m_7_11_2016_222004_613751864
0.75;2;757194471;100;0.01;0;0;100;0.01;0;three_types;0;1;2.93215;100;0;0;0.01;100;0;2.93215;2;0.02;40;50000;-1.89077;4748;0.00534776;0.0342856;1.47001;0.0263262;0.47035;0;0;0.00602809;0.0191918;0;0;0;0;./core_523/sim_evolving_m_7_11_2016_224119_742341895
0.25;2;271587030;100;0.01;0;0;100;0.01;0;three_types;0;1;3.03687;100;0;0;0.01;100;0;3.03687;2;0.02;0.7;50000;1.60731;1318;0.00751156;-0.0561678;1.12867;-0.109706;0.123569;0;0;0.0410891;0.00498814;0;0;0;0;./core_523/sim_evolving_m_7_11_2016_230207_257085001
0.75;2;961204463;100;0.01;0;0;100;0.01;0;three_types;0;1;3.03687;100;0;0;0.01;100;0;3.03687;2;0.02;0.7;50000;1.61048;1245;-0.0121239;-0.0171803;1.1692;0.26574;0.131408;0;0;-0.282269;0.00515259;0;0;0;0;./core_523/sim_evolving_m_7_11_2016_231618_946819873
0.25;2;791566564;100;0.01;0;0;100;0.01;0;three_types;0;1;3.03687;100;0;0;0.01;100;0;3.03687;2;0.02;40;50000;1.62206;4747;-0.0121545;-0.100604;1.52972;-0.261838;0.542038;0;0;0.129404;0.0138271;0;0;0;0;./core_523/sim_evolving_m_7_11_2016_233027_777160267
0.75;2;720391955;100;0.01;0;0;100;0.01;0;three_types;0;1;3.03687;100;0;0;0.01;100;0;3.03687;2;0.02;40;50000;1.6074;4716;0.00389002;-0.022548;1.48266;-0.235374;0.54179;0;0;0.211039;0.019591;0;0;0;0;./core_523/sim_evolving_m_7_11_2016_234455_706061798
0.25;2;635173281;100;0.01;0;0;100;0.01;0;three_types;0;1;3.14159;100;0;0;0.01;100;0;3.14159;2;0.02;0.7;50000;0.00376537;3163;-0.0137808;0.0563811;1.07547;0.251798;0.121289;0;0;-0.210842;0.00656629;0;0;0;0;./core_524/sim_evolving_m_7_11_2016_205957_569315797
0.75;2;20128471;100;0.01;0;0;100;0.01;0;three_types;0;1;3.14159;100;0;0;0.01;100;0;3.14159;2;0.02;0.7;50000;0.00182902;3054;-0.00976056;-0.00911956;1.13752;-0.0828729;0.132246;0;0;0.0724479;0.00783238;0;0;0;0;./core_524/sim_evolving_m_7_11_2016_212009_5813668
0.25;2;903165547;100;0.01;0;0;100;0.01;0;three_types;0;1;3.14159;100;0;0;0.01;100;0;3.14159;2;0.02;40;50000;-0.00633584;4896;0.0099237;0.0953088;1.57328;0.107896;0.56464;0;0;0.000200506;0.0168076;0;0;0;0;./core_524/sim_evolving_m_7_11_2016_214936_888822821
0.75;2;484724134;100;0.01;0;0;100;0.01;0;three_types;0;1;3.14159;100;0;0;0.01;100;0;3.14159;2;0.02;40;50000;0.0082604;4914;0.00622515;-0.0251927;1.60685;0.199965;0.537129;0;0;-0.211722;0.0356976;0;0;0;0;./core_524/sim_evolving_m_7_11_2016_223445_469700875
0.25;2;56151022;100;0.01;0;0;100;0.01;0;three_types;0;1;3.24631;100;0;0;0.01;100;0;3.24631;2;0.02;0.7;50000;-1.60419;1225;0.00503517;0.0363804;1.13033;0.340807;0.113916;0;0;-0.30453;0.00521636;0;0;0;0;./core_524/sim_evolving_m_7_11_2016_231346_41349955
0.75;2;436656564;100;0.01;0;0;100;0.01;0;three_types;0;1;3.24631;100;0;0;0.01;100;0;3.24631;2;0.02;0.7;50000;-1.60479;1277;0.0146344;0.0642073;1.11326;-0.114326;0.118286;0;0;0.187302;0.0219033;0;0;0;0;./core_524/sim_evolving_m_7_11_2016_234122_422042419
0.25;2;78831995;100;0.01;0;0;100;0.01;0;three_types;0;1;3.24631;100;0;0;0.01;100;0;3.24631;2;0.02;40;50000;-1.61382;4731;-0.0107646;0.00835781;1.52929;-0.131807;0.516825;0;0;0.127634;0.0137523;0;0;0;0;./core_524/sim_evolving_m_8_11_2016_000321_64601666
0.75;2;871962806;100;0.01;0;0;100;0.01;0;three_types;0;1;3.24631;100;0;0;0.01;100;0;3.24631;2;0.02;40;50000;-1.63452;4745;-0.00908025;0.192379;1.5361;0.314573;0.514116;0;0;-0.151271;0.015555;0;0;0;0;./core_524/sim_evolving_m_8_11_2016_002443_857516726
0.25;2;683816373;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0;100;0;0;0.01;100;0;0;2;0.02;0.7;50000;-0.000309308;3086;0.00781742;-0.0353131;1.1514;0.096196;0.122286;0;0;-0.127564;0.00489852;0;0;-0.0526758;0.0269266;./core_524/sim_evolving_m_8_11_2016_005047_669332007
0.75;2;182911000;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0;100;0;0;0.01;100;0;0;2;0.02;0.7;50000;-0.00753111;3011;0.00196112;0.0137456;1.12339;0.137419;0.132963;0;0;-0.135257;0.00570102;0;0;0.159895;0.0429333;./core_524/sim_evolving_m_8_11_2016_012417_168470670
0.25;2;967189193;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0;100;0;0;0.01;100;0;0;2;0.02;40;50000;0.00939593;4920;-0.00339245;0.00971861;1.59333;0.0508776;0.542095;0;0;-0.0228618;0.0228112;0;0;-0.0242399;0.0173428;./core_525/sim_evolving_m_7_11_2016_205957_919430609
0.75;2;75305313;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0;100;0;0;0.01;100;0;0;2;0.02;40;50000;0.00999114;4869;0.00473103;0.0740076;1.74915;0.160068;0.706263;0;0;-0.100741;0.0206079;0;0;-0.0589384;0.0164595;./core_525/sim_evolving_m_7_11_2016_212449_61055112
0.25;2;198906042;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.10472;100;0;0;0.01;100;0;0.10472;2;0.02;0.7;50000;1.60859;3021;0.0140113;1.6779;1.13888;-0.18539;0.136418;0;0;0.241519;0.00923563;0;0;0.968483;0.00353223;./core_525/sim_evolving_m_7_11_2016_215025_178799051
0.75;2;732309140;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.10472;100;0;0;0.01;100;0;0.10472;2;0.02;0.7;50000;1.61918;3113;0.00410982;1.67865;1.18056;0.134606;0.131968;0;0;-0.0250771;0.00801189;0;0;0.918773;0.00314401;./core_525/sim_evolving_m_7_11_2016_221203_717799405
0.25;2;693104163;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.10472;100;0;0;0.01;100;0;0.10472;2;0.02;40;50000;1.63132;4897;-0.01217;1.43238;1.52809;0.0363389;0.526155;0;0;-0.0619812;0.0123492;0;0;0.895523;0.0178705;./core_525/sim_evolving_m_7_11_2016_223508_678912248
0.75;2;558900497;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.10472;100;0;0;0.01;100;0;0.10472;2;0.02;40;50000;1.61478;4882;-0.00658365;1.35346;1.61047;-0.280626;0.551624;0;0;0.161807;0.0117394;0;0;0.86108;0.012576;./core_525/sim_evolving_m_7_11_2016_231802_544430784
0.25;2;589888317;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.20944;100;0;0;0.01;100;0;0.20944;2;0.02;0.7;50000;-1.91558;3067;-0.0147224;-1.83456;1.10327;0.189671;0.130318;0;0;-0.179879;0.00637901;0;0;0.966989;0.00449631;./core_525/sim_evolving_m_7_11_2016_234901_575194653
0.75;2;115345182;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.20944;100;0;0;0.01;100;0;0.20944;2;0.02;0.7;50000;-1.89041;3040;-0.00732851;-1.72696;1.16183;0.0651791;0.121777;0;0;-0.166406;0.00624334;0;0;0.912722;0.00386953;./core_525/sim_evolving_m_8_11_2016_001241_100898898
0.25;2;337887270;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.20944;100;0;0;0.01;100;0;0.20944;2;0.02;40;50000;-1.87868;4880;0.00704231;-1.40872;1.58813;-0.0829163;0.510368;0;0;0.0870579;0.0352251;0;0;0.760108;0.016484;./core_525/sim_evolving_m_8_11_2016_003747_323492528
0.75;2;946894289;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.20944;100;0;0;0.01;100;0;0.20944;2;0.02;40;50000;-1.89195;4873;0.00090132;-1.57077;1.62422;-0.0603165;0.497008;0;0;-0.0300036;0.0441499;0;0;0.826904;0.0286567;./core_525/sim_evolving_m_8_11_2016_010457_932257338
0.25;2;460187477;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.314159;100;0;0;0.01;100;0;0.314159;2;0.02;0.7;50000;0.622666;3015;-0.00561094;0.392335;1.10461;-0.0155124;0.111443;0;0;-0.0240219;0.00614527;0;0;0.955499;0.00516807;./core_526/sim_evolving_m_7_11_2016_205957_409381776
0.75;2;928955351;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.314159;100;0;0;0.01;100;0;0.314159;2;0.02;0.7;50000;0.613267;2955;0.0152446;0.151258;1.10692;0.2091;0.120333;0;0;-0.21356;0.00535811;0;0;0.931734;0.00362195;./core_526/sim_evolving_m_7_11_2016_212054_914451025
0.25;2;553036871;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.314159;100;0;0;0.01;100;0;0.314159;2;0.02;40;50000;0.620892;4886;-0.00258785;0.277756;1.57839;-0.0288888;0.56637;0;0;-0.088597;0.0184732;0;0;0.839266;0.00728748;./core_526/sim_evolving_m_7_11_2016_215226_538215239
0.75;2;529537246;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.314159;100;0;0;0.01;100;0;0.314159;2;0.02;40;50000;0.61222;4886;-0.00669396;0.0444654;1.55627;-0.0673164;0.535822;0;0;-0.00801963;0.0175993;0;0;0.824719;0.0102126;./core_526/sim_evolving_m_7_11_2016_221605_514731132
0.25;2;957977230;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.418879;100;0;0;0.01;100;0;0.418879;2;0.02;0.7;50000;1.16475;3053;-0.0157906;1.32399;1.11648;-0.129143;0.122142;0;0;0.151311;0.00372845;0;0;0.985026;0.00385495;./core_526/sim_evolving_m_7_11_2016_223648_943532064
0.75;2;314872175;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.418879;100;0;0;0.01;100;0;0.418879;2;0.02;0.7;50000;1.17739;3106;-0.00366927;1.53055;1.12268;0.055414;0.108363;0;0;0.0364714;0.00968211;0;0;0.885777;0.00265801;./core_526/sim_evolving_m_7_11_2016_225650_300526960
0.25;2;627630610;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.418879;100;0;0;0.01;100;0;0.418879;2;0.02;40;50000;1.18483;4881;0.000594152;1.21699;1.59168;0.120119;0.553976;0;0;-0.0266902;0.0237703;0;0;0.837986;0.0133434;./core_526/sim_evolving_m_7_11_2016_231635_611522926
0.75;2;434092794;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.418879;100;0;0;0.01;100;0;0.418879;2;0.02;40;50000;1.16354;4885;-0.00395366;1.45538;1.62747;0.205329;0.540967;0;0;-0.0645708;0.0260168;0;0;0.803574;0.0217386;./core_526/sim_evolving_m_7_11_2016_233717_419908618
0.25;2;611611901;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.523599;100;0;0;0.01;100;0;0.523599;2;0.02;0.7;50000;-1.99016;2945;0.000228185;-1.94623;1.15512;0.180321;0.126288;0;0;-0.222558;0.0129374;0;0;0.958173;0.00580955;./core_526/sim_evolving_m_7_11_2016_235715_597172380
0.75;2;756240023;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.523599;100;0;0;0.01;100;0;0.523599;2;0.02;0.7;50000;-2.00556;2800;0.00134893;-1.68917;1.13607;0.00275479;0.110021;0;0;-0.0708138;0.00544541;0;0;0.876434;0.00265588;./core_526/sim_evolving_m_8_11_2016_001642_741777970
0.25;2;959598628;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.523599;100;0;0;0.01;100;0;0.523599;2;0.02;40;50000;-2.00767;4857;-0.00241421;-1.69743;1.70298;0.00694491;0.549749;0;0;0.00806752;0.059994;0;0;0.855978;0.0159121;./core_527/sim_evolving_m_7_11_2016_205959_888250610
0.75;2;955969446;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.523599;100;0;0;0.01;100;0;0.523599;2;0.02;40;50000;-2.00479;4859;0.000369386;-1.54984;1.63444;-0.00574723;0.507649;0;0;0.00223981;0.0107442;0;0;0.834458;0.0072597;./core_527/sim_evolving_m_7_11_2016_212226_941880331
0.25;2;332458723;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.628319;100;0;0;0.01;100;0;0.628319;2;0.02;0.7;50000;1.16867;2973;-0.01133;0.865626;1.12942;0.129238;0.130169;0;0;-0.13538;0.0064562;0;0;0.936026;0.00282964;./core_527/sim_evolving_m_7_11_2016_214504_317509666
0.75;2;581632812;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.628319;100;0;0;0.01;100;0;0.628319;2;0.02;0.7;50000;1.18281;2515;-0.0135688;0.249416;1.16914;0.0457228;0.124123;0;0;-0.0384525;0.00751395;0;0;0.851189;0.00289936;./core_527/sim_evolving_m_7_11_2016_220804_566851539
0.25;2;814243277;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.628319;100;0;0;0.01;100;0;0.628319;2;0.02;40;50000;1.16196;4890;0.00724559;0.728782;1.69375;0.0121641;0.619772;0;0;-0.0879867;0.0128572;0;0;0.854072;0.0124871;./core_527/sim_evolving_m_7_11_2016_222821_800220284
0.75;2;320781966;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.628319;100;0;0;0.01;100;0;0.628319;2;0.02;40;50000;1.16883;4874;0.0076221;0.303562;1.58301;-0.0450231;0.515131;0;0;0.107215;0.030749;0;0;0.744618;0.0181016;./core_527/sim_evolving_m_7_11_2016_225102_306410149
0.25;2;717886859;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.733038;100;0;0;0.01;100;0;0.733038;2;0.02;0.7;50000;0.616601;3098;0.0169947;0.918279;1.15288;0.00998163;0.13065;0;0;-0.0134058;0.00742166;0;0;0.97502;0.00298983;./core_527/sim_evolving_m_7_11_2016_231049_703534923
0.75;2;340866982;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.733038;100;0;0;0.01;100;0;0.733038;2;0.02;0.7;50000;0.609255;3042;-0.0108672;1.37658;1.10011;0.22831;0.119346;0;0;-0.128183;0.0130314;0;0;0.834723;0.00383533;./core_527/sim_evolving_m_7_11_2016_233017_326460834
0.25;2;928122798;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.733038;100;0;0;0.01;100;0;0.733038;2;0.02;40;50000;0.61603;4890;0.00370921;0.840549;1.55501;0.0562929;0.537946;0;0;-0.0418452;0.0157226;0;0;0.860921;0.0153015;./core_527/sim_evolving_m_7_11_2016_234939_913667423
0.75;2;814352299;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.733038;100;0;0;0.01;100;0;0.733038;2;0.02;40;50000;0.609484;4895;-0.0202819;1.08871;1.51653;0.107963;0.517578;0;0;-0.0658335;0.0305185;0;0;0.690041;0.0199262;./core_527/sim_evolving_m_8_11_2016_000918_800366720
0.25;2;734573735;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.837758;100;0;0;0.01;100;0;0.837758;2;0.02;0.7;50000;-1.9022;2989;0.00290292;-1.92388;1.13151;-0.013087;0.123042;0;0;-0.0121028;0.0120162;0;0;0.957599;0.00399705;./core_528/sim_evolving_m_7_11_2016_205959_629326167
0.75;2;587056216;100;0.01;0;0;100;0.01;0;three_types;0.01;1;0.837758;100;0;0;0.01;100;0;0.837758;2;0.02;0.7;50000;-1.8898;2249;-0.00893436;-1.56883;1.15078;0.176125;0.128117;0;0;-0.272049;0.00792556;0;0;0.784155;0.00308576;./core_528/sim_evolving_m_7_11_2016_212709_572723352
