tau;amplptb;seed;omega_m_m_2;sigma_ksi;mu_m_m;intptb;omega_b_2;mu_g;wmin;type;mu_b;sigma_e;rateptb;omega_m_e_2;rho_t;mu_m_e;mu_m_g;omega_m_g_2;int_t0;rate_t0;ampl_t0;sdmu;omega2;generation;epsilon;nsurv;ksi;meanz;varz;meang;varg;meanm_m;varm_m;meanm_g;varm_g;meanm_e;varm_e;meanb;varb;file
0.25;2;651487073;100;0.01;0;1.2;100;0.01;0;three_types;0.01;1;0.5;100;0;0.01;0.01;100;0;0.5;2;0.02;0.7;50000;0.606121;3064;-0.00892475;0.534996;1.15281;-0.0280522;0.131188;0;0;0.0735384;0.0105604;-0.180523;0.00191878;1.13471;0.00370258;./core_824/sim_evolving_m_11_11_2016_122318_573921752
0.25;2;597399794;100;0.01;0;1.6;100;0.01;0;three_types;0.01;1;0.5;100;0;0.01;0.01;100;0;0.5;2;0.02;0.7;50000;1.02353;3023;0.00424035;0.959839;1.15882;0.331999;0.137738;0;0;-0.248419;0.00734192;-0.186142;0.00223559;1.11937;0.00286075;./core_825/sim_evolving_m_11_11_2016_122318_553677285
0.25;2;679836511;100;0.01;0;2;100;0.01;0;three_types;0.01;1;0.5;100;0;0.01;0.01;100;0;0.5;2;0.02;0.7;50000;1.40991;3054;-0.000530188;1.37603;1.12566;0.0149628;0.123277;0;0;0.0841173;0.00810934;-0.183492;0.00219097;1.13986;0.00201874;./core_826/sim_evolving_m_11_11_2016_122318_598473906
0.25;2;569401416;100;0.01;0;2.4;100;0.01;0;three_types;0.01;1;0.5;100;0;0.01;0.01;100;0;0.5;2;0.02;0.7;50000;1.79833;3087;-0.0173384;1.73611;1.10804;-0.126645;0.122766;0;0;0.190455;0.0073772;-0.227857;0.00221138;1.19561;0.00165458;./core_827/sim_evolving_m_11_11_2016_122318_553049605
0.25;2;624641119;100;0.01;0;2.8;100;0.01;0;three_types;0.01;1;0.5;100;0;0.01;0.01;100;0;0.5;2;0.02;0.7;50000;2.23673;3030;0.00753864;2.16436;1.11785;0.101361;0.127475;0;0;0.0346307;0.0075109;-0.209369;0.00156322;1.15241;0.00188215;./core_828/sim_evolving_m_11_11_2016_122318_558402989
0.25;2;439328911;100;0.01;0;3.2;100;0.01;0;three_types;0.01;1;0.5;100;0;0.01;0.01;100;0;0.5;2;0.02;0.7;50000;2.61239;3074;0.00860983;2.73458;1.14652;0.411025;0.131456;0;0;-0.204176;0.0084648;-0.305891;0.00107209;1.24544;0.00152256;./core_829/sim_evolving_m_11_11_2016_122318_404385070
0.25;2;609307811;100;0.01;0;3.6;100;0.01;0;three_types;0.01;1;0.5;100;0;0.01;0.01;100;0;0.5;2;0.02;0.7;50000;3.0268;3069;-0.0158682;2.98523;1.15683;0.208938;0.121545;0;0;-0.0180268;0.00906552;-0.219421;0.00116524;1.16385;0.00131616;./core_830/sim_evolving_m_11_11_2016_122318_552331828
0.25;2;412604611;100;0.01;0;4;100;0.01;0;three_types;0.01;1;0.5;100;0;0.01;0.01;100;0;0.5;2;0.02;0.7;50000;3.40975;3069;-0.0135044;3.30751;1.16361;0.239742;0.13856;0;0;-0.103942;0.00901284;-0.198627;0.00146047;1.15883;0.00121195;./core_831/sim_evolving_m_11_11_2016_122318_390425093
0.25;2;637627110;100;0.01;0;4.4;100;0.01;0;three_types;0.01;1;0.5;100;0;0.01;0.01;100;0;0.5;2;0.02;0.7;50000;3.81835;3039;0.00542189;3.75409;1.18297;0.256801;0.13786;0;0;-0.105843;0.00546033;-0.212073;0.000981843;1.16725;0.00115266;./core_832/sim_evolving_m_11_11_2016_122318_560100521
0.25;2;664791546;100;0.01;0;4.8;100;0.01;0;three_types;0.01;1;0.5;100;0;0.01;0.01;100;0;0.5;2;0.02;0.7;50000;4.22601;3006;0.0114673;4.15458;1.19676;0.254281;0.139019;0;0;-0.0828682;0.0131786;-0.183335;0.00143665;1.14909;0.00131962;./core_833/sim_evolving_m_11_11_2016_122318_576997344
0.25;2;29740804;100;0.01;0;5.2;100;0.01;0;three_types;0.01;1;0.5;100;0;0.01;0.01;100;0;0.5;2;0.02;0.7;50000;4.63234;3017;-0.00928709;4.52471;1.16485;0.153989;0.128481;0;0;0.0237606;0.00545657;-0.19645;0.000845668;1.15612;0.000962569;./core_834/sim_evolving_m_11_11_2016_122322_980350263
0.25;2;839747771;100;0.01;0;5.6;100;0.01;0;three_types;0.01;1;0.5;100;0;0.01;0.01;100;0;0.5;2;0.02;0.7;50000;5.02179;3109;0.00254777;5.01769;1.15683;0.480239;0.125387;0;0;-0.0709488;0.00535043;-0.217414;0.000737729;1.14341;0.00091264;./core_835/sim_evolving_m_11_11_2016_122322_817971520
0.25;2;961232592;100;0.01;0;6;100;0.01;0;three_types;0.01;1;0.5;100;0;0.01;0.01;100;0;0.5;2;0.02;0.7;50000;5.41791;3085;0.00454065;5.41912;1.19484;0.293738;0.140423;0;0;0.00144017;0.00611026;-0.221879;0.000737667;1.17424;0.000960483;./core_836/sim_evolving_m_11_11_2016_122322_945380128
0.25;2;43363532;100;0.01;0;-6;100;0.01;0;three_types;0.01;1;2.64159;100;0;0.01;0.01;100;0;2.64159;2;0.02;0.7;10000;-7.58533;3065;0.0178976;0.352388;1.29752;-0.165951;0.125633;0;0;0.145312;0.00846957;-1.27352;0.00315091;-0.329243;0.00302945;./core_837/sim_evolving_m_11_11_2016_122322_982053488
0.25;2;3786610;100;0.01;0;-5.6;100;0.01;0;three_types;0.01;1;2.64159;100;0;0.01;0.01;100;0;2.64159;2;0.02;0.7;10000;-7.17973;3043;0.00392481;0.312208;1.3161;0.111617;0.132213;0;0;-0.0610844;0.00923541;-1.25807;0.0030665;-0.330908;0.00363412;./core_838/sim_evolving_m_11_11_2016_122322_967996205
0.25;2;975807408;100;0.01;0;-5.2;100;0.01;0;three_types;0.01;1;2.64159;100;0;0.01;0.01;100;0;2.64159;2;0.02;0.7;10000;-6.76455;3088;0.00996508;-0.225094;1.20199;0.0317556;0.121003;0;0;-0.0123383;0.00678264;-1.19841;0.00368532;-0.241954;0.00268261;./core_839/sim_evolving_m_11_11_2016_122322_953806543
0.25;2;988051414;100;0.01;0;-4.8;100;0.01;0;three_types;0.01;1;2.64159;100;0;0.01;0.01;100;0;2.64159;2;0.02;0.7;10000;-6.3948;3067;-0.001163;-0.33363;1.21391;-0.137666;0.127348;0;0;0.125967;0.00499145;-1.21611;0.00471328;-0.258196;0.00283563;./core_840/sim_evolving_m_11_11_2016_122322_964716023
0.25;2;895302334;100;0.01;0;-4.4;100;0.01;0;three_types;0.01;1;2.64159;100;0;0.01;0.01;100;0;2.64159;2;0.02;0.7;10000;-5.98999;2992;-0.00310838;-0.556552;1.18831;0.113148;0.119309;0;0;-0.105317;0.00948401;-1.16194;0.00311896;-0.210615;0.00345105;./core_841/sim_evolving_m_11_11_2016_122322_874875913
0.25;2;16740726;100;0.01;0;-4;100;0.01;0;three_types;0.01;1;2.64159;100;0;0.01;0.01;100;0;2.64159;2;0.02;0.7;10000;-5.58158;3068;-0.00536861;-0.426917;1.20384;-0.0432148;0.130998;0;0;0.0241943;0.00492444;-1.22858;0.00312245;-0.281389;0.00368146;./core_842/sim_evolving_m_11_11_2016_122322_970280597
0.25;2;771281413;100;0.01;0;-3.6;100;0.01;0;three_types;0.01;1;2.64159;100;0;0.01;0.01;100;0;2.64159;2;0.02;0.7;10000;-5.19156;3061;-0.00915238;-0.551523;1.14535;0.017251;0.128486;0;0;-0.00732138;0.00582172;-1.21211;0.00261907;-0.267472;0.00416276;./core_843/sim_evolving_m_11_11_2016_122322_748607579
0.25;2;444912976;100;0.01;0;-3.2;100;0.01;0;three_types;0.01;1;2.64159;100;0;0.01;0.01;100;0;2.64159;2;0.02;0.7;10000;-4.77711;3039;-0.00392664;-0.587958;1.15237;0.21608;0.114678;0;0;-0.181013;0.00426905;-1.20706;0.00433844;-0.277698;0.00341713;./core_844/sim_evolving_m_11_11_2016_122323_430812163
0.25;2;787045584;100;0.01;0;-2.8;100;0.01;0;three_types;0.01;1;2.64159;100;0;0.01;0.01;100;0;2.64159;2;0.02;0.7;10000;-4.38983;3067;-0.00182963;-0.72626;1.20367;-0.0115848;0.128828;0;0;-0.0042619;0.00685621;-1.21052;0.00320252;-0.284283;0.00464434;./core_845/sim_evolving_m_11_11_2016_122327_712641410
0.25;2;759546272;100;0.01;0;-2.4;100;0.01;0;three_types;0.01;1;2.64159;100;0;0.01;0.01;100;0;2.64159;2;0.02;0.7;50000;-2.97509;3071;-0.0137051;-2.87893;1.17528;-5.808;0.125621;0;0;-0.0118433;0.00623571;-1.17079;0.00147498;-0.254703;0.00216114;./core_846/sim_evolving_m_11_11_2016_122327_699747509
0.25;2;689739717;100;0.01;0;-2;100;0.01;0;three_types;0.01;1;2.64159;100;0;0.01;0.01;100;0;2.64159;2;0.02;0.7;50000;-2.56542;3017;-0.00967027;-2.55327;1.14258;-4.83754;0.121748;0;0;-0.304396;0.00532085;-1.24816;0.00180904;-0.320472;0.00162809;./core_847/sim_evolving_m_11_11_2016_122327_673298112
0.25;2;705067801;100;0.01;0;-1.6;100;0.01;0;three_types;0.01;1;2.64159;100;0;0.01;0.01;100;0;2.64159;2;0.02;0.7;50000;-2.17835;3058;-0.00457503;-2.21567;1.12071;-4.14698;0.113258;0;0;0.0274951;0.0090954;-1.24375;0.0023005;-0.308956;0.00180915;./core_848/sim_evolving_m_11_11_2016_122327_675112222
0.25;2;732586340;100;0.01;0;-1.2;100;0.01;0;three_types;0.01;1;2.64159;100;0;0.01;0.01;100;0;2.64159;2;0.02;0.7;50000;-1.76452;3004;-0.0040393;-1.77919;1.13699;-3.22059;0.116551;0;0;0.111963;0.0118289;-1.26039;0.00293716;-0.305248;0.00258186;./core_849/sim_evolving_m_11_11_2016_122327_696177641
0.25;2;596693441;100;0.01;0;-0.8;100;0.01;0;three_types;0.01;1;2.64159;100;0;0.01;0.01;100;0;2.64159;2;0.02;0.7;50000;-1.37041;3056;-0.0172827;-1.31542;1.15428;-1.82144;0.135552;0;0;-0.155644;0.00667828;-1.20942;0.00314604;-0.269899;0.00224587;./core_850/sim_evolving_m_11_11_2016_122327_574493624
0.25;2;719375923;100;0.01;0;-0.4;100;0.01;0;three_types;0.01;1;2.64159;100;0;0.01;0.01;100;0;2.64159;2;0.02;0.7;50000;-0.980099;3084;-0.00642526;-0.896704;1.1898;-1.11418;0.120159;0;0;0.138823;0.00987863;-1.20183;0.00356648;-0.250982;0.00328233;./core_851/sim_evolving_m_11_11_2016_122327_694571281
0.25;2;774756548;100;0.01;0;5.32907e-15;100;0.01;0;three_types;0.01;1;2.64159;100;0;0.01;0.01;100;0;2.64159;2;0.02;0.7;50000;-0.57136;3033;0.00525002;-0.508029;1.14806;0.0958627;0.131801;0;0;-0.0873003;0.0074217;-1.17478;0.00339199;-0.245049;0.00330611;./core_852/sim_evolving_m_11_11_2016_122327_702509252
0.25;2;746790303;100;0.01;0;0.4;100;0.01;0;three_types;0.01;1;2.64159;100;0;0.01;0.01;100;0;2.64159;2;0.02;0.7;50000;-0.160996;3061;0.00470913;-0.109388;1.16729;0.878221;0.126966;0;0;0.113524;0.009913;-1.19645;0.00365233;-0.272095;0.00323514;./core_853/sim_evolving_m_11_11_2016_122327_697269605
0.25;2;623405216;100;0.01;0;0.8;100;0.01;0;three_types;0.01;1;2.64159;100;0;0.01;0.01;100;0;2.64159;2;0.02;0.7;50000;0.211447;3034;-0.0140889;0.297909;1.12344;2.00051;0.132745;0;0;0.0411212;0.006821;-1.22989;0.00399373;-0.300853;0.00327091;./core_854/sim_evolving_m_11_11_2016_122327_588809568
0.25;2;653360904;100;0.01;0;1.2;100;0.01;0;three_types;0.01;1;2.64159;100;0;0.01;0.01;100;0;2.64159;2;0.02;0.7;50000;0.614039;3049;0.00836711;0.702559;1.13513;3.01878;0.119948;0;0;-0.0368558;0.00724518;-1.22083;0.0029368;-0.268675;0.00264578;./core_855/sim_evolving_m_11_11_2016_122327_616080680
0.25;2;551705507;100;0.01;0;1.6;100;0.01;0;three_types;0.01;1;2.64159;100;0;0.01;0.01;100;0;2.64159;2;0.02;0.7;50000;1.01821;3029;0.00881675;1.09316;1.14115;3.99668;0.129684;0;0;0.0868163;0.00724338;-1.22861;0.00287229;-0.310422;0.00236911;./core_856/sim_evolving_m_11_11_2016_122332_488000847
0.25;2;426721606;100;0.01;0;2;100;0.01;0;three_types;0.01;1;2.64159;100;0;0.01;0.01;100;0;2.64159;2;0.02;0.7;50000;1.427;3051;0.0116241;1.44054;1.1577;4.8951;0.123824;0;0;0.0461383;0.00880319;-1.20527;0.00186783;-0.271116;0.00146345;./core_857/sim_evolving_m_11_11_2016_122332_404415788
0.25;2;525283696;100;0.01;0;2.4;100;0.01;0;three_types;0.01;1;2.64159;100;0;0.01;0.01;100;0;2.64159;2;0.02;0.7;10000;0.798386;3059;-0.00859625;-2.24018;1.16112;-0.065115;0.12686;0;0;0.0660392;0.00587304;-1.23553;0.00267598;-0.279088;0.00340945;./core_858/sim_evolving_m_11_11_2016_122332_488056043
0.25;2;593402912;100;0.01;0;2.8;100;0.01;0;three_types;0.01;1;2.64159;100;0;0.01;0.01;100;0;2.64159;2;0.02;0.7;10000;1.22112;3050;-0.00388727;-2.31292;1.13238;-0.0382552;0.127332;0;0;0.0643266;0.00651838;-1.22023;0.0040705;-0.293908;0.00344129;./core_859/sim_evolving_m_11_11_2016_122332_526691671
0.25;2;510600744;100;0.01;0;3.2;100;0.01;0;three_types;0.01;1;2.64159;100;0;0.01;0.01;100;0;2.64159;2;0.02;0.7;10000;1.61464;3034;0.0181447;-2.41748;1.12372;0.217635;0.126708;0;0;-0.215149;0.00862775;-1.21456;0.00312074;-0.265198;0.00273629;./core_860/sim_evolving_m_11_11_2016_122332_487070405
0.25;2;538249970;100;0.01;0;3.6;100;0.01;0;three_types;0.01;1;2.64159;100;0;0.01;0.01;100;0;2.64159;2;0.02;0.7;10000;2.01013;3076;-0.00665655;-2.46857;1.11042;-0.0916685;0.114642;0;0;0.0961665;0.00442769;-1.218;0.00382095;-0.270618;0.00238798;./core_861/sim_evolving_m_11_11_2016_122332_487414163
0.25;2;566037707;100;0.01;0;4;100;0.01;0;three_types;0.01;1;2.64159;100;0;0.01;0.01;100;0;2.64159;2;0.02;0.7;10000;2.39696;3045;0.0056089;-2.70258;1.21213;-0.0656742;0.124387;0;0;0.0368349;0.00611499;-1.21992;0.00333633;-0.273942;0.00273095;./core_862/sim_evolving_m_11_11_2016_122332_509678881
0.25;2;453612543;100;0.01;0;4.4;100;0.01;0;three_types;0.01;1;2.64159;100;0;0.01;0.01;100;0;2.64159;2;0.02;0.7;10000;2.7992;3097;-0.00870969;-2.90002;1.16114;-0.197951;0.131094;0;0;0.177827;0.0080256;-1.24099;0.00308963;-0.299908;0.00258052;./core_863/sim_evolving_m_11_11_2016_122332_417545933
0.25;2;496870531;100;0.01;0;4.8;100;0.01;0;three_types;0.01;1;2.64159;100;0;0.01;0.01;100;0;2.64159;2;0.02;0.7;10000;3.20103;3046;-0.00036253;-2.80209;1.20173;-0.17663;0.125122;0;0;0.152926;0.0044248;-1.21829;0.00355944;-0.263319;0.00420236;./core_864/sim_evolving_m_11_11_2016_122332_447104971
0.25;2;579995512;100;0.01;0;5.2;100;0.01;0;three_types;0.01;1;2.64159;100;0;0.01;0.01;100;0;2.64159;2;0.02;0.7;10000;3.60268;3015;-0.00116156;-2.94706;1.2341;0.0268535;0.134661;0;0;0.01286;0.00756406;-1.2012;0.00371777;-0.280951;0.00414175;./core_865/sim_evolving_m_11_11_2016_122332_510880038
0.25;2;466522252;100;0.01;0;5.6;100;0.01;0;three_types;0.01;1;2.64159;100;0;0.01;0.01;100;0;2.64159;2;0.02;0.7;10000;4.02402;3042;0.0116812;-3.11474;1.20198;0.161202;0.128696;0;0;-0.158629;0.00897278;-1.21456;0.00360352;-0.284707;0.00317236;./core_866/sim_evolving_m_11_11_2016_122332_416617793
0.25;2;495854810;100;0.01;0;6;100;0.01;0;three_types;0.01;1;2.64159;100;0;0.01;0.01;100;0;2.64159;2;0.02;0.7;10000;4.41878;3025;0.0216226;-3.13691;1.24818;-0.221123;0.131663;0;0;0.21699;0.00704111;-1.20131;0.00419809;-0.267834;0.00274162;./core_867/sim_evolving_m_11_11_2016_122337_446657315
0.25;2;565684137;100;0.01;0.01;-6;100;0.01;0;three_types;0;1;0.5;100;0;0.01;0.01;100;0;0.5;2;0.02;0.7;10000;-7.58256;2851;0.00487579;-1.67462;1.14536;-0.0684786;0.13517;-0.244007;0.00485262;-0.0712815;0.00679904;0.980191;0.00288042;0;0;./core_868/sim_evolving_m_11_11_2016_122337_538359281
0.25;2;231649682;100;0.01;0.01;-5.6;100;0.01;0;three_types;0;1;0.5;100;0;0.01;0.01;100;0;0.5;2;0.02;0.7;10000;-7.18079;2902;0.00739854;-1.75962;1.15326;-0.0533599;0.145574;-0.239683;0.00531731;-0.121288;0.00688163;0.990846;0.00378485;0;0;./core_869/sim_evolving_m_11_11_2016_122337_208546946
0.25;2;821791950;100;0.01;0.01;-5.2;100;0.01;0;three_types;0;1;0.5;100;0;0.01;0.01;100;0;0.5;2;0.02;0.7;50000;-5.79806;2996;-0.00490945;-6.57353;1.22188;-1.60918;0.134094;-0.234068;0.000745766;0.0543806;0.00683085;0.969744;0.00114369;0;0;./core_870/sim_evolving_m_11_11_2016_122337_807613751
0.25;2;523269639;100;0.01;0.01;-4.8;100;0.01;0;three_types;0;1;0.5;100;0;0.01;0.01;100;0;0.5;2;0.02;0.7;50000;-5.37479;2889;0.0149539;-6.20881;1.25986;-1.18451;0.149847;-0.280302;0.000950857;-0.307469;0.0048846;1.01407;0.00110419;0;0;./core_871/sim_evolving_m_11_11_2016_122337_488077518
0.25;2;551361966;100;0.01;0.01;-4.4;100;0.01;0;three_types;0;1;0.5;100;0;0.01;0.01;100;0;0.5;2;0.02;0.7;50000;-4.98734;2940;0.0162794;-5.73114;1.24312;-1.37403;0.146888;-0.227994;0.000822168;-0.115728;0.0115828;0.927982;0.0011219;0;0;./core_872/sim_evolving_m_11_11_2016_122337_489628711
0.25;2;467813168;100;0.01;0.01;-4;100;0.01;0;three_types;0;1;0.5;100;0;0.01;0.01;100;0;0.5;2;0.02;0.7;50000;-4.59311;2950;-0.0105347;-5.35512;1.18791;-0.954257;0.133893;-0.21851;0.00126542;-0.0631925;0.00804919;0.989342;0.00131224;0;0;./core_873/sim_evolving_m_11_11_2016_122337_418251690
0.25;2;538124937;100;0.01;0.01;-3.6;100;0.01;0;three_types;0;1;0.5;100;0;0.01;0.01;100;0;0.5;2;0.02;0.7;50000;-4.19304;2869;-0.00520642;-4.96242;1.18841;-1.01912;0.128382;-0.247217;0.00121189;-0.080058;0.0051948;0.987666;0.00143571;0;0;./core_874/sim_evolving_m_11_11_2016_122337_489239502
0.25;2;425749346;100;0.01;0.01;-3.2;100;0.01;0;three_types;0;1;0.5;100;0;0.01;0.01;100;0;0.5;2;0.02;0.7;50000;-3.78638;2931;0.00135518;-4.57159;1.22293;-0.902266;0.11999;-0.231567;0.00190169;-0.172585;0.0113122;0.95651;0.00121872;0;0;./core_875/sim_evolving_m_11_11_2016_122337_403554159
0.25;2;454819604;100;0.01;0.01;-2.8;100;0.01;0;three_types;0;1;0.5;100;0;0.01;0.01;100;0;0.5;2;0.02;0.7;50000;-3.37335;2955;-0.00707669;-4.15729;1.24175;-0.957387;0.136809;-0.236436;0.00167406;0.0682788;0.0111962;0.9782;0.0012605;0;0;./core_876/sim_evolving_m_11_11_2016_122337_418232962
0.25;2;580147958;100;0.01;0.01;-2.4;100;0.01;0;three_types;0;1;0.5;100;0;0.01;0.01;100;0;0.5;2;0.02;0.7;50000;-2.99641;2889;-0.0104057;-3.75928;1.23058;-0.691045;0.151937;-0.258706;0.00292972;-0.119982;0.00643848;1.00138;0.00284904;0;0;./core_877/sim_evolving_m_11_11_2016_122337_553058680
0.25;2;889449819;100;0.01;0.01;-2;100;0.01;0;three_types;0;1;0.5;100;0;0.01;0.01;100;0;0.5;2;0.02;0.7;50000;-2.5701;2926;0.0199147;-3.43801;1.20822;-0.536419;0.14585;-0.256879;0.00218176;-0.140278;0.00557275;1.02238;0.00205602;0;0;./core_878/sim_evolving_m_11_11_2016_122342_833833432
0.25;2;834221250;100;0.01;0.01;-1.6;100;0.01;0;three_types;0;1;0.5;100;0;0.01;0.01;100;0;0.5;2;0.02;0.7;50000;-2.1834;3012;0.00385156;-2.87609;1.18379;-0.553955;0.14202;-0.211053;0.0014923;0.0365923;0.00644581;0.953151;0.0023601;0;0;./core_879/sim_evolving_m_11_11_2016_122342_805640471
0.25;2;820434010;100;0.01;0.01;-1.2;100;0.01;0;three_types;0;1;0.5;100;0;0.01;0.01;100;0;0.5;2;0.02;0.7;50000;-1.77848;2988;-0.0251992;-2.53106;1.21989;-0.333731;0.12249;-0.255612;0.00253935;-0.101938;0.00611096;0.998286;0.00374907;0;0;./core_880/sim_evolving_m_11_11_2016_122342_804919764
0.25;2;874874095;100;0.01;0.01;-0.8;100;0.01;0;three_types;0;1;0.5;100;0;0.01;0.01;100;0;0.5;2;0.02;0.7;50000;-1.38798;3047;-0.00177214;-2.12047;1.18777;-0.417955;0.114782;-0.258873;0.00278524;0.0871161;0.00729997;0.995838;0.00343767;0;0;./core_881/sim_evolving_m_11_11_2016_122342_826154442
0.25;2;559481765;100;0.01;0.01;-0.4;100;0.01;0;three_types;0;1;0.5;100;0;0.01;0.01;100;0;0.5;2;0.02;0.7;50000;-0.994003;2941;-0.0248025;-1.76278;1.18592;0.0892507;0.123145;-0.293427;0.00329236;-0.369764;0.0063928;1.02126;0.00407158;0;0;./core_882/sim_evolving_m_11_11_2016_122342_536938048
0.25;2;672703503;100;0.01;0.01;5.32907e-15;100;0.01;0;three_types;0;1;0.5;100;0;0.01;0.01;100;0;0.5;2;0.02;0.7;50000;-0.574208;3084;-0.00619924;-1.34935;1.20146;-0.271975;0.125246;-0.257589;0.00328215;0.110665;0.00621849;0.980583;0.00367166;0;0;./core_883/sim_evolving_m_11_11_2016_122342_648687633
0.25;2;784933042;100;0.01;0.01;0.4;100;0.01;0;three_types;0;1;0.5;100;0;0.01;0.01;100;0;0.5;2;0.02;0.7;50000;-0.163089;2998;0.000220021;-0.975491;1.15205;0.147642;0.142263;-0.255292;0.00330114;-0.223536;0.00576507;0.988949;0.00318692;0;0;./core_884/sim_evolving_m_11_11_2016_122342_763078411
0.25;2;901867361;100;0.01;0.01;0.8;100;0.01;0;three_types;0;1;0.5;100;0;0.01;0.01;100;0;0.5;2;0.02;0.7;50000;0.221712;3054;-0.00358332;-0.500733;1.1859;-0.113584;0.130991;-0.230296;0.00300504;0.19359;0.00706409;0.931354;0.00307506;0;0;./core_885/sim_evolving_m_11_11_2016_122342_843322548
0.25;2;847344691;100;0.01;0.01;1.2;100;0.01;0;three_types;0;1;0.5;100;0;0.01;0.01;100;0;0.5;2;0.02;0.7;50000;0.613801;3057;0.0121469;-0.0803544;1.13809;0.0959526;0.130502;-0.239697;0.00295853;0.106011;0.0111674;0.955223;0.0046095;0;0;./core_886/sim_evolving_m_11_11_2016_122342_824221288
0.25;2;860835009;100;0.01;0.01;1.6;100;0.01;0;three_types;0;1;0.5;100;0;0.01;0.01;100;0;0.5;2;0.02;0.7;50000;1.03324;3073;-0.00610473;0.255164;1.14016;0.330836;0.126489;-0.214166;0.00169421;-0.0913935;0.00988868;0.957678;0.00177565;0;0;./core_887/sim_evolving_m_11_11_2016_122342_824687298
0.25;2;743559458;100;0.01;0.01;2;100;0.01;0;three_types;0;1;0.5;100;0;0.01;0.01;100;0;0.5;2;0.02;0.7;50000;1.42507;2957;0.0116391;0.661146;1.22974;0.249968;0.141645;-0.292724;0.00205123;0.139448;0.00753631;1.01507;0.00246304;0;0;./core_888/sim_evolving_m_11_11_2016_122342_721886699
0.25;2;269676657;100;0.01;0.01;2.4;100;0.01;0;three_types;0;1;0.5;100;0;0.01;0.01;100;0;0.5;2;0.02;0.7;50000;1.82841;3039;0.0136875;1.06887;1.10579;0.520904;0.124806;-0.191454;0.00233417;-0.0571124;0.00468931;0.923362;0.00189034;0;0;./core_889/sim_evolving_m_11_11_2016_122348_246859727
0.25;2;357385322;100;0.01;0.01;2.8;100;0.01;0;three_types;0;1;0.5;100;0;0.01;0.01;100;0;0.5;2;0.02;0.7;50000;2.21682;3026;-0.00582024;1.47782;1.11745;0.44608;0.108598;-0.270997;0.00116884;0.163234;0.00469532;1.00055;0.00245888;0;0;./core_890/sim_evolving_m_11_11_2016_122348_315841337
0.25;2;156888220;100;0.01;0.01;3.2;100;0.01;0;three_types;0;1;0.5;100;0;0.01;0.01;100;0;0.5;2;0.02;0.7;50000;2.61562;2996;0.00446713;1.84438;1.13362;1.08567;0.121954;-0.206185;0.00109996;-0.367457;0.00636449;0.925029;0.00135136;0;0;./core_891/sim_evolving_m_11_11_2016_122348_136641631
0.25;2;298994999;100;0.01;0.01;3.6;100;0.01;0;three_types;0;1;0.5;100;0;0.01;0.01;100;0;0.5;2;0.02;0.7;50000;3.02816;2979;0.00523351;2.21348;1.16262;0.892321;0.138258;-0.326359;0.00163724;-0.158763;0.00918351;1.07527;0.00152128;0;0;./core_892/sim_evolving_m_11_11_2016_122348_260881883
0.25;2;329212138;100;0.01;0.01;4;100;0.01;0;three_types;0;1;0.5;100;0;0.01;0.01;100;0;0.5;2;0.02;0.7;50000;3.41412;3017;-0.0013796;2.68693;1.1514;0.890076;0.114784;-0.24581;0.00150024;0.0516958;0.00750128;0.96981;0.00151833;0;0;./core_893/sim_evolving_m_11_11_2016_122348_314546177
0.25;2;383700099;100;0.01;0.01;4.4;100;0.01;0;three_types;0;1;0.5;100;0;0.01;0.01;100;0;0.5;2;0.02;0.7;50000;3.81766;2967;0.0233233;3.0896;1.15027;1.08066;0.144901;-0.273432;0.00106667;-0.032965;0.00597709;0.988658;0.00109927;0;0;./core_894/sim_evolving_m_11_11_2016_122348_337898169
0.25;2;114939319;100;0.01;0.01;4.8;100;0.01;0;three_types;0;1;0.5;100;0;0.01;0.01;100;0;0.5;2;0.02;0.7;50000;4.2157;3003;0.021433;3.40152;1.14294;0.933432;0.142323;-0.27487;0.000781395;0.216269;0.00753638;0.986257;0.0010616;0;0;./core_895/sim_evolving_m_11_11_2016_122348_92892141
0.25;2;676578111;100;0.01;0.01;5.2;100;0.01;0;three_types;0;1;0.5;100;0;0.01;0.01;100;0;0.5;2;0.02;0.7;50000;4.62244;3073;0.00959642;3.84888;1.18603;1.42532;0.121062;-0.222203;0.000868312;-0.127792;0.0069311;0.930751;0.00106859;0;0;./core_896/sim_evolving_m_11_11_2016_122349_662588830
0.25;2;342708417;100;0.01;0.01;5.6;100;0.01;0;three_types;0;1;0.5;100;0;0.01;0.01;100;0;0.5;2;0.02;0.7;10000;4.04024;2832;-0.000708805;-1.75087;1.15746;0.00196009;0.124488;-0.206216;0.00285475;-0.183915;0.0129227;0.955925;0.00328923;0;0;./core_897/sim_evolving_m_11_11_2016_122348_314430955
0.25;2;369604659;100;0.01;0.01;6;100;0.01;0;three_types;0;1;0.5;100;0;0.01;0.01;100;0;0.5;2;0.02;0.7;10000;4.42074;2798;0.000437546;-1.63974;1.18882;-0.49688;0.127327;-0.269443;0.00532052;0.349431;0.00609551;0.998768;0.00330672;0;0;./core_898/sim_evolving_m_11_11_2016_122348_323651252
